DexID,Pokemon,Move1_Level,Move1_Name,Move2_Level,Move2_Name,Move3_Level,Move3_Name,Move4_Level,Move4_Name,Move5_Level,Move5_Name,Move6_Level,Move6_Name,Move7_Level,Move7_Name,Move8_Level,Move8_Name,Move9_Level,Move9_Name,Move10_Level,Move10_Name,Move11_Level,Move11_Name,Move12_Level,Move12_Name,Move13_Level,Move13_Name,Move14_Level,Move14_Name,Move15_Level,Move15_Name,Move16_Level,Move16_Name,Move17_Level,Move17_Name,Move18_Level,Move18_Name,Move19_Level,Move19_Name,Move20_Level,Move20_Name,Move21_Level,Move21_Name,Move22_Level,Move22_Name,Move23_Level,Move23_Name,Move24_Level,Move24_Name,Move25_Level,Move25_Name,Move26_Level,Move26_Name
312,PORYGON-X,1,TACKLE,1,CONVERSION,1,CONVERSION 2,9,AGILITY,12,PSYBEAM,20,RECOVER,24,SHARPEN,32,LOCK-ON,36,TRI ATTACK,44,RECYCLE,48,ZAP CANNON,52,PSYCHIC,56,FLASH CANNON,62,SELFDESTRUCT,67,HYPER BEAM,,,,,,,,,,,,,,,,,,,,,,
313,PORYGON-Q,1,TACKLE,1,CONVERSION,1,CONVERSION 2,9,AGILITY,12,PSYBEAM,20,RECOVER,24,SHARPEN,32,LOCK-ON,36,TRI ATTACK,44,RECYCLE,48,ZAP CANNON,52,PSYCHIC,56,FLASH CANNON,62,SELFDESTRUCT,67,HYPER BEAM,,,,,,,,,,,,,,,,,,,,,,
314,PORYGON2A4,1,WITHDRAW,1,CONSTRICT,13,BITE,19,WATER GUN,25,MUD SHOT,31,LEER,37,PROTECT,43,TICKLE,49,ANCIENTPOWER,55,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,OMANYTE,1,BITE,1,WATER GUN,1,WITHDRAW,1,CONSTRICT,13,BITE,19,WATER GUN,25,MUD SHOT,31,LEER,37,PROTECT,40,SPIKE CANNON,46,TICKLE,55,ANCIENTPOWER,65,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,
316,OMASTAR,1,BITE,1,WATER GUN,1,WITHDRAW,1,LIGHT SCREEN,1,CONSTRICT,1,AMNESIA,13,BITE,19,WATER GUN,25,MUD SHOT,31,LEER,37,PROTECT,40,SPIKE CANNON,46,TICKLE,55,ANCIENTPOWER,62,COSMIC POWER,65,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,
317,OMAPAL,1,BITE,1,WATER GUN,1,WITHDRAW,1,LIGHT SCREEN,1,CONSTRICT,1,AMNESIA,13,BITE,19,WATER GUN,25,MUD SHOT,31,LEER,37,PROTECT,40,SPIKE CANNON,46,TICKLE,55,ANCIENTPOWER,60,PSYCHIC,62,COSMIC POWER,65,HYDRO PUMP,70,FUTURE SIGHT,,,,,,,,,,,,,,,,
318,OMAGUS,1,SCRATCH,1,HARDEN,13,ROCK THROW,19,CLAMP,25,LEER,31,WATERFALL,37,ROCK SLIDE,43,ENDURE,49,METAL SOUND,53,MAGNITUDE,56,ANCIENTPOWER,60,POISON JAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,KABUTO,1,SCRATCH,1,HARDEN,13,ROCK THROW,19,CLAMP,25,LEER,31,WATERFALL,37,ROCK SLIDE,43,ENDURE,49,METAL SOUND,53,MAGNITUDE,56,ANCIENTPOWER,60,POISON JAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,KABUTOPS,1,SCRATCH,1,HARDEN,13,ROCK THROW,19,CLAMP,25,LEER,31,WATERFALL,37,ROCK SLIDE,43,ENDURE,49,METAL SOUND,51,SWORDS DANCE,53,MAGNITUDE,56,ANCIENTPOWER,60,POISON JAB,64,METEOR MASH,,,,,,,,,,,,,,,,,,,,,,,,
321,KABUTAK,1,SCRATCH,1,HARDEN,13,ROCK THROW,19,CLAMP,25,LEER,31,WATERFALL,37,ROCK SLIDE,43,ENDURE,49,METAL SOUND,51,SWORDS DANCE,53,MAGNITUDE,56,ANCIENTPOWER,60,POISON JAB,64,METEOR MASH,,,,,,,,,,,,,,,,,,,,,,,,
322,KABUSTION,1,WING ATTACK,8,AGILITY,15,BITE,22,SUPERSONIC,29,ANCIENTPOWER,36,SCARY FACE,43,TAKE DOWN,50,HYPER BEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,AERODACTYL,1,WING ATTACK,8,AGILITY,15,BITE,22,SUPERSONIC,29,ANCIENTPOWER,36,SCARY FACE,40,DRAGON CLAW,43,TAKE DOWN,50,HYPER BEAM,55,IRON TAIL,60,CRUSH CLAW,70,SUPERPOWER,75,SKY ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,
324,MANDILUFT,1,WING ATTACK,8,AGILITY,15,BITE,22,SUPERSONIC,29,ANCIENTPOWER,36,SCARY FACE,40,DRAGON CLAW,43,TAKE DOWN,50,HYPER BEAM,55,IRON TAIL,60,CRUSH CLAW,70,SUPERPOWER,75,SKY ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,
325,AMBALITHIC,1,TACKLE,5,AMNESIA,9,DEFENSE CURL,13,BELLY DRUM,17,HEADBUTT,21,YAWN,25,REST,29,SNORE,33,BODY SLAM,37,SLEEP TALK,41,BLOCK,45,COVET,49,ROLLOUT,53,HYPER BEAM,,,,,,,,,,,,,,,,,,,,,,,,
326,SNORLAX,1,TACKLE,5,AMNESIA,9,DEFENSE CURL,13,BELLY DRUM,17,HEADBUTT,21,YAWN,25,REST,29,SNORE,33,BODY SLAM,37,SLEEP TALK,41,BLOCK,45,COVET,49,ROLLOUT,53,HYPER BEAM,65,SUBMISSION,,,,,,,,,,,,,,,,,,,,,,
327,ACTLAX,1,TACKLE,5,AMNESIA,9,DEFENSE CURL,13,BELLY DRUM,17,HEADBUTT,21,YAWN,25,REST,29,SNORE,33,BODY SLAM,37,SLEEP TALK,41,BLOCK,45,COVET,49,ROLLOUT,53,HYPER BEAM,60,COUNTER,65,SUBMISSION,70,SMELLINGSALT,,,,,,,,,,,,,,,,,,
328,GRIZZLAX,1,GUST,1,POWDER SNOW,13,MIST,25,AGILITY,37,MIND READER,49,ICE BEAM,55,REFLECT,61,BLIZZARD,65,AURORA VEIL,70,AEROBLAST,75,LIGHT SCREEN,85,SHEER COLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,ARTICUNO,1,GUST,1,POWDER SNOW,13,MIST,25,AGILITY,37,MIND READER,49,ICE BEAM,55,REFLECT,61,BLIZZARD,65,AURORA VEIL,70,AEROBLAST,75,LIGHT SCREEN,85,SHEER COLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,SNOWONE,1,GUST,1,POWDER SNOW,13,MIST,25,AGILITY,37,MIND READER,49,ICE BEAM,55,REFLECT,61,BLIZZARD,65,AURORA VEIL,70,AEROBLAST,75,LIGHT SCREEN,85,SHEER COLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,FROSTUNUS,1,PECK,1,THUNDERSHOCK,13,THUNDER WAVE,25,AGILITY,37,DETECT,49,DRILL PECK,50,THUNDER,55,THUNDERBOLT,60,SHOCK WAVE,70,AEROBLAST,73,LIGHT SCREEN,75,ZAP CANNON,85,THUNDER,,,,,,,,,,,,,,,,,,,,,,,,,,
332,ZAPDOS,1,PECK,1,THUNDERSHOCK,13,THUNDER WAVE,25,AGILITY,37,DETECT,49,DRILL PECK,50,THUNDER,55,THUNDERBOLT,60,SHOCK WAVE,70,AEROBLAST,73,LIGHT SCREEN,75,ZAP CANNON,85,THUNDER,,,,,,,,,,,,,,,,,,,,,,,,,,
333,SHOCKATOO,1,PECK,1,THUNDERSHOCK,13,THUNDER WAVE,25,AGILITY,37,DETECT,49,DRILL PECK,50,THUNDER,55,THUNDERBOLT,60,SHOCK WAVE,70,AEROBLAST,73,LIGHT SCREEN,75,ZAP CANNON,85,THUNDER,,,,,,,,,,,,,,,,,,,,,,,,,,
334,VOLTDUO,1,WING ATTACK,1,EMBER,13,FIRE SPIN,25,AGILITY,37,ENDURE,49,FLAMETHROWER,55,OVERHEAT,58,AIR CUTTER,61,SAFEGUARD,73,HEAT WAVE,75,BLAST BURN,85,SKY ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,MOLTRES,1,WING ATTACK,1,EMBER,13,FIRE SPIN,25,AGILITY,37,ENDURE,49,FLAMETHROWER,55,OVERHEAT,58,AIR CUTTER,61,SAFEGUARD,73,HEAT WAVE,75,BLAST BURN,85,SKY ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,IGNITHREE,1,WING ATTACK,1,EMBER,13,FIRE SPIN,25,AGILITY,37,ENDURE,49,FLAMETHROWER,55,OVERHEAT,58,AIR CUTTER,61,SAFEGUARD,73,HEAT WAVE,75,BLAST BURN,85,SKY ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,INFERNTRI,1,WRAP,1,LEER,8,THUNDER WAVE,15,TWISTER,22,DRAGON RAGE,29,SLAM,36,AGILITY,43,SAFEGUARD,50,OUTRAGE,57,HYPER BEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,DRATINI,1,WRAP,1,LEER,1,THUNDER WAVE,1,TWISTER,8,THUNDER WAVE,15,TWISTER,22,DRAGON RAGE,29,SLAM,38,AGILITY,47,SAFEGUARD,56,OUTRAGE,65,HYPER BEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,DRAGONAIR,1,WRAP,1,LEER,1,THUNDER WAVE,1,TWISTER,8,THUNDER WAVE,15,TWISTER,22,DRAGON RAGE,29,SLAM,35,AGILITY,41,SAFEGUARD,45,DRAGON PULSE,47,WING ATTACK,51,BELLY DRUM,51,OUTRAGE,58,FLY,60,HYPER BEAM,63,HYDRO PUMP,63,FIRE BLAST,,,,,,,,,,,,,,,,
340,DRAGONITE,1,WRAP,1,LEER,1,THUNDER WAVE,1,TWISTER,8,THUNDER WAVE,15,TWISTER,22,DRAGON RAGE,29,SLAM,35,AGILITY,41,SAFEGUARD,45,DRAGON PULSE,47,WING ATTACK,51,BELLY DRUM,51,OUTRAGE,58,FLY,60,HYPER BEAM,63,HYDRO PUMP,63,FIRE BLAST,73,SKY ATTACK,75,HEAL BELL,80,WISH,,,,,,,,,,
341,DRAGONIER,1,WRAP,1,LEER,1,THUNDER WAVE,1,TWISTER,8,THUNDER WAVE,15,TWISTER,22,DRAGON RAGE,29,SLAM,35,AGILITY,41,SAFEGUARD,45,DRAGON PULSE,47,WING ATTACK,51,BELLY DRUM,51,OUTRAGE,58,FLY,60,HYPER BEAM,63,HYDRO PUMP,63,FIRE BLAST,73,SKY ATTACK,75,HEAL BELL,80,WISH,,,,,,,,,,
342,DRAGONACE,1,WRAP,1,LEER,1,THUNDER WAVE,1,TWISTER,8,THUNDER WAVE,15,TWISTER,22,DRAGON RAGE,29,SLAM,35,AGILITY,41,SAFEGUARD,45,DRAGON PULSE,47,WING ATTACK,51,BELLY DRUM,51,OUTRAGE,58,FLY,60,HYPER BEAM,63,HYDRO PUMP,63,FIRE BLAST,73,SKY ATTACK,75,HEAL BELL,80,WISH,,,,,,,,,,
343,DRAGONTALE,1,DISABLE,1,CONFUSION,11,BARRIER,22,MIST,33,SWIFT,44,RECOVER,55,SAFEGUARD,60,DARK PULSE,66,PSYCHIC,75,DARK PULSE,78,EXTRASENSORY,81,TRANSFORM,88,FUTURE SIGHT,90,SHADOW BALL,99,AMNESIA,,,,,,,,,,,,,,,,,,,,,,
344,MEWTWO,1,DISABLE,1,CONFUSION,11,BARRIER,22,MIST,33,SWIFT,44,RECOVER,55,SAFEGUARD,60,DARK PULSE,66,PSYCHIC,75,DARK PULSE,78,EXTRASENSORY,81,TRANSFORM,88,FUTURE SIGHT,90,SHADOW BALL,99,AMNESIA,,,,,,,,,,,,,,,,,,,,,,
345,MEWTHREE,1,DISABLE,1,CONFUSION,11,BARRIER,22,MIST,33,SWIFT,44,RECOVER,55,SAFEGUARD,60,DARK PULSE,66,PSYCHIC,75,DARK PULSE,78,EXTRASENSORY,81,TRANSFORM,88,FUTURE SIGHT,90,SHADOW BALL,99,AMNESIA,,,,,,,,,,,,,,,,,,,,,,
346,MEWFOUR,1,POUND,10,TELEPORT,10,TRANSFORM,20,MEGA PUNCH,30,METRONOME,40,PSYCHIC,50,ANCIENTPOWER,60,RECOVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,MEW,1,POUND,10,TELEPORT,10,TRANSFORM,20,MEGA PUNCH,30,METRONOME,40,PSYCHIC,50,ANCIENTPOWER,60,RECOVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,NYU,1,POUND,10,TELEPORT,10,TRANSFORM,20,MEGA PUNCH,30,METRONOME,40,PSYCHIC,50,ANCIENTPOWER,60,RECOVER,75,PSYCHO BOOST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,IOTA,1,PAY DAY,1,BIND,1,WATER GUN,1,SKY ATTACK,5,TACKLE,10,CONFUSION,15,CONVERSION,20,PSYWAVE,26,TRI ATTACK,32,DOUBLE TEAM,38,PSYCHIC,40,METRONOME,44,AIR SLASH,48,ANCIENTPOWER,52,SHADOW BALL,56,FLASH CANNON,61,HYPER BEAM,68,MIRROR COAT,75,EXPLOSION,,,,,,,,,,,,,,
350,MISSINGNO,1,PAY DAY,1,BIND,1,WATER GUN,1,SKY ATTACK,5,TACKLE,10,CONFUSION,15,CONVERSION,20,PSYWAVE,26,TRI ATTACK,32,DOUBLE TEAM,38,PSYCHIC,40,METRONOME,44,AIR SLASH,48,ANCIENTPOWER,52,SHADOW BALL,56,FLASH CANNON,61,HYPER BEAM,68,MIRROR COAT,75,EXPLOSION,,,,,,,,,,,,,,
351,MISSINGNO,1,PAY DAY,1,BIND,1,WATER GUN,1,SKY ATTACK,5,TACKLE,10,CONFUSION,15,CONVERSION,20,PSYWAVE,26,TRI ATTACK,32,DOUBLE TEAM,38,PSYCHIC,40,METRONOME,44,AIR SLASH,48,ANCIENTPOWER,52,SHADOW BALL,56,FLASH CANNON,61,HYPER BEAM,68,MIRROR COAT,75,EXPLOSION,,,,,,,,,,,,,,
352,MISSINGNO,1,PAY DAY,1,BIND,1,WATER GUN,1,SKY ATTACK,5,TACKLE,10,CONFUSION,15,CONVERSION,20,PSYWAVE,26,TRI ATTACK,32,DOUBLE TEAM,38,PSYCHIC,40,METRONOME,44,AIR SLASH,48,ANCIENTPOWER,52,SHADOW BALL,56,FLASH CANNON,61,HYPER BEAM,68,MIRROR COAT,75,EXPLOSION,,,,,,,,,,,,,,
353,MISSINGNO,1,PAY DAY,1,BIND,1,WATER GUN,1,SKY ATTACK,5,TACKLE,10,CONFUSION,15,CONVERSION,20,PSYWAVE,26,TRI ATTACK,32,DOUBLE TEAM,38,PSYCHIC,40,METRONOME,44,AIR SLASH,48,ANCIENTPOWER,52,SHADOW BALL,56,FLASH CANNON,61,HYPER BEAM,68,MIRROR COAT,75,EXPLOSION,,,,,,,,,,,,,,
354,MISSINGNO,1,TACKLE,1,GROWL,8,RAZOR LEAF,12,REFLECT,15,POISONPOWDER,22,SYNTHESIS,29,BODY SLAM,36,LIGHT SCREEN,43,SAFEGUARD,50,SOLARBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,CHIKORITA,1,TACKLE,1,GROWL,1,RAZOR LEAF,1,REFLECT,8,RAZOR LEAF,12,REFLECT,15,POISONPOWDER,23,SYNTHESIS,31,BODY SLAM,39,LIGHT SCREEN,47,SAFEGUARD,55,SOLARBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,BAYLEEF,1,TACKLE,1,GROWL,1,RAZOR LEAF,1,REFLECT,8,RAZOR LEAF,12,REFLECT,15,POISONPOWDER,23,SYNTHESIS,31,BODY SLAM,41,LIGHT SCREEN,51,SAFEGUARD,61,SOLARBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,MEGANIUM,1,TACKLE,1,LEER,6,SMOKESCREEN,12,EMBER,19,QUICK ATTACK,27,FLAME WHEEL,36,SWIFT,46,FLAMETHROWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,CYNDAQUIL,1,TACKLE,1,LEER,1,SMOKESCREEN,6,SMOKESCREEN,12,EMBER,21,QUICK ATTACK,31,FLAME WHEEL,42,SWIFT,54,FLAMETHROWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,QUILAVA,1,TACKLE,1,LEER,1,EMBER,1,SMOKESCREEN,6,SMOKESCREEN,12,EMBER,21,QUICK ATTACK,31,FLAME WHEEL,45,SWIFT,60,FLAMETHROWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,TYPHLOSION,1,SCRATCH,1,LEER,7,RAGE,13,WATER GUN,20,BITE,27,SCARY FACE,35,SLASH,43,SCREECH,52,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,TOTODILE,1,SCRATCH,1,LEER,1,RAGE,7,RAGE,13,WATER GUN,21,BITE,28,SCARY FACE,37,SLASH,45,SCREECH,55,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,CROCONAW,1,SCRATCH,1,LEER,1,WATER GUN,1,RAGE,7,RAGE,13,WATER GUN,21,BITE,28,SCARY FACE,38,SLASH,47,SCREECH,58,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,FERALIGATR,1,SCRATCH,4,DEFENSE CURL,7,QUICK ATTACK,12,FURY SWIPES,17,HELPING HAND,24,SLAM,31,FOLLOW ME,40,REST,49,AMNESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,SENTRET,1,SCRATCH,1,QUICK ATTACK,1,DEFENSE CURL,4,DEFENSE CURL,7,QUICK ATTACK,12,FURY SWIPES,19,HELPING HAND,28,SLAM,37,FOLLOW ME,48,REST,59,AMNESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,FURRET,1,TACKLE,1,GROWL,6,FORESIGHT,11,PECK,16,HYPNOSIS,22,REFLECT,28,TAKE DOWN,34,CONFUSION,48,DREAM EATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,HOOTHOOT,1,TACKLE,1,GROWL,1,PECK,1,FORESIGHT,6,FORESIGHT,11,PECK,16,HYPNOSIS,25,REFLECT,33,TAKE DOWN,41,CONFUSION,57,DREAM EATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,NOCTOWL,1,TACKLE,8,SUPERSONIC,15,COMET PUNCH,22,LIGHT SCREEN,22,REFLECT,22,SAFEGUARD,29,BATON PASS,36,SWIFT,43,AGILITY,50,DOUBLE-EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,LEDYBA,1,TACKLE,1,SUPERSONIC,8,SUPERSONIC,15,COMET PUNCH,24,LIGHT SCREEN,24,REFLECT,24,SAFEGUARD,33,BATON PASS,42,SWIFT,51,AGILITY,60,DOUBLE-EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,LEDIAN,1,POISON STING,1,STRING SHOT,6,SCARY FACE,11,CONSTRICT,17,NIGHT SHADE,23,LEECH LIFE,30,FURY SWIPES,37,SPIDER WEB,45,AGILITY,53,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,SPINARAK,1,POISON STING,1,STRING SHOT,1,CONSTRICT,1,SCARY FACE,6,SCARY FACE,11,CONSTRICT,17,NIGHT SHADE,25,LEECH LIFE,34,FURY SWIPES,43,SPIDER WEB,53,AGILITY,63,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,ARIADOS,1,THUNDER WAVE,1,BUBBLE,5,SUPERSONIC,13,FLAIL,17,WATER GUN,25,SPARK,29,CONFUSE RAY,37,TAKE DOWN,41,HYDRO PUMP,49,CHARGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,CHINCHOU,1,SUPERSONIC,1,THUNDER WAVE,1,BUBBLE,5,SUPERSONIC,13,FLAIL,17,WATER GUN,25,SPARK,32,CONFUSE RAY,43,TAKE DOWN,50,HYDRO PUMP,61,CHARGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,LANTURN,1,THUNDERSHOCK,1,CHARM,6,TAIL WHIP,8,THUNDER WAVE,11,SWEET KISS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PICHU,1,POUND,1,CHARM,4,ENCORE,8,SING,13,SWEET KISS,17,MAGICAL LEAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,CLEFFA,1,SING,1,CHARM,4,DEFENSE CURL,9,POUND,14,SWEET KISS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,IGGLYBUFF,1,GROWL,1,CHARM,4,METRONOME,9,SWEET KISS,13,YAWN,17,ENCORE,21,ANCIENTPOWER,25,FOLLOW ME,29,WISH,33,SAFEGUARD,37,DOUBLE-EDGE,41,BATON PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,TOGEPI,1,GROWL,1,METRONOME,1,SWEET KISS,1,CHARM,1,MAGICAL LEAF,4,METRONOME,9,SWEET KISS,13,YAWN,17,ENCORE,21,ANCIENTPOWER,25,FOLLOW ME,29,WISH,33,SAFEGUARD,37,DOUBLE-EDGE,41,BATON PASS,,,,,,,,,,,,,,,,,,,,,,
378,TOGETIC,1,LEER,1,PECK,10,NIGHT SHADE,20,TELEPORT,30,FUTURE SIGHT,30,WISH,40,CONFUSE RAY,50,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,NATU,1,LEER,1,PECK,10,NIGHT SHADE,20,TELEPORT,35,FUTURE SIGHT,35,WISH,50,CONFUSE RAY,65,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,XATU,1,TACKLE,1,GROWL,9,THUNDERSHOCK,16,THUNDER WAVE,23,COTTON SPORE,30,LIGHT SCREEN,37,THUNDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,MAREEP,1,TACKLE,1,GROWL,1,THUNDERSHOCK,9,THUNDERSHOCK,18,THUNDER WAVE,27,COTTON SPORE,36,LIGHT SCREEN,45,THUNDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,FLAAFFY,1,TACKLE,1,GROWL,1,THUNDERSHOCK,1,THUNDER WAVE,9,THUNDERSHOCK,18,THUNDER WAVE,27,COTTON SPORE,30,THUNDERPUNCH,42,LIGHT SCREEN,57,THUNDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,AMPHAROS,1,ABSORB,1,STUN SPORE,1,SWEET SCENT,1,MAGICAL LEAF,44,PETAL DANCE,55,SOLARBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,BELLOSSOM,1,TACKLE,3,DEFENSE CURL,6,TAIL WHIP,10,WATER GUN,15,ROLLOUT,21,BUBBLEBEAM,28,DOUBLE-EDGE,36,RAIN DANCE,45,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,MARILL,1,TACKLE,1,TAIL WHIP,1,WATER GUN,1,DEFENSE CURL,3,DEFENSE CURL,6,TAIL WHIP,10,WATER GUN,15,ROLLOUT,24,BUBBLEBEAM,34,DOUBLE-EDGE,45,RAIN DANCE,57,HYDRO PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,AZUMARILL,1,ROCK THROW,1,MIMIC,9,FLAIL,17,LOW KICK,25,ROCK SLIDE,33,BLOCK,41,FAINT ATTACK,49,SLAM,57,DOUBLE-EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,SUDOWOODO,1,DOUBLESLAP,1,WATER GUN,1,HYPNOSIS,1,PERISH SONG,35,PERISH SONG,51,SWAGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,POLITOED,1,SPLASH,5,TAIL WHIP,5,SYNTHESIS,10,TACKLE,13,POISONPOWDER,15,STUN SPORE,17,SLEEP POWDER,20,LEECH SEED,25,COTTON SPORE,30,MEGA DRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,HOPPIP,1,TACKLE,1,TAIL WHIP,1,SPLASH,1,SYNTHESIS,5,TAIL WHIP,5,SYNTHESIS,10,TACKLE,13,POISONPOWDER,15,STUN SPORE,17,SLEEP POWDER,22,LEECH SEED,29,COTTON SPORE,36,MEGA DRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,
390,SKIPLOOM,1,TACKLE,1,TAIL WHIP,1,SPLASH,1,SYNTHESIS,5,TAIL WHIP,5,SYNTHESIS,10,TACKLE,13,POISONPOWDER,15,STUN SPORE,17,SLEEP POWDER,22,LEECH SEED,33,COTTON SPORE,44,MEGA DRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,
391,JUMPLUFF,1,SCRATCH,1,TAIL WHIP,6,SAND-ATTACK,13,ASTONISH,18,BATON PASS,25,TICKLE,31,FURY SWIPES,38,SWIFT,43,SCREECH,50,AGILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,AIPOM,1,ABSORB,6,GROWTH,13,MEGA DRAIN,18,INGRAIN,25,ENDEAVOR,30,SUNNY DAY,37,SYNTHESIS,42,GIGA DRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,SUNKERN,1,POUND,1,ABSORB,6,GROWTH,13,RAZOR LEAF,18,INGRAIN,25,BULLET SEED,30,SUNNY DAY,37,PETAL DANCE,42,SOLARBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,SUNFLORA,1,TACKLE,1,FORESIGHT,6,QUICK ATTACK,12,DOUBLE TEAM,17,SONICBOOM,23,HYPNOSIS,28,DETECT,34,UPROAR,39,WING ATTACK,45,SUPERSONIC,50,SCREECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,YANMA,1,TAIL WHIP,1,WATER GUN,11,SLAM,16,MUD SHOT,21,AMNESIA,31,YAWN,36,EARTHQUAKE,41,RAIN DANCE,51,MIST,51,HAZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,WOOPER,1,TAIL WHIP,1,WATER GUN,11,SLAM,16,MUD SHOT,23,AMNESIA,35,YAWN,42,EARTHQUAKE,49,RAIN DANCE,61,MIST,61,HAZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,QUAGSIRE,1,TACKLE,1,TAIL WHIP,1,HELPING HAND,8,SAND-ATTACK,16,CONFUSION,23,QUICK ATTACK,30,SWIFT,36,PSYBEAM,42,PSYCH UP,47,PSYCHIC,52,MORNING SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,ESPEON,1,TACKLE,1,TAIL WHIP,1,HELPING HAND,8,SAND-ATTACK,16,PURSUIT,23,QUICK ATTACK,30,CONFUSE RAY,36,FAINT ATTACK,42,MEAN LOOK,47,SCREECH,52,MOONLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,UMBREON,1,PECK,9,ASTONISH,14,PURSUIT,22,HAZE,27,NIGHT SHADE,35,FAINT ATTACK,40,TAUNT,48,MEAN LOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,MURKROW,1,TACKLE,1,CURSE,1,YAWN,6,GROWL,13,WATER GUN,17,CONFUSION,24,DISABLE,29,HEADBUTT,36,SWAGGER,40,PSYCHIC,47,PSYCH UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
